"","GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
"183851","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.26_1","Koganei",NA,"小金井市","Shi","City",NA,"JP.TK.KG"
"183846","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.27_1","Kokubunji",NA,"国分寺市","Shi","City",NA,"JP.TK.KK"
"183902","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.28_1","Komae",NA,"狛江市","Shi","City",NA,"JP.TK.KM"
"183918","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.29_1","Kōtō",NA,"江東区","Special Ward","Special Ward",NA,NA
"183866","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.30_1","Kunitachi",NA,"国立市","Shi","City",NA,"JP.TK.KN"
"183916","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.31_1","Machida",NA,"町田市","Shi","City",NA,"JP.TK.MC"
"183891","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.32_1","Meguro",NA,"目黒区","Special Ward","Special Ward",NA,NA
"183907","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.33_1","Minato",NA,"港区","Special Ward","Special Ward",NA,NA
"183865","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.34_1","Mitaka",NA,"三鷹市","Shi","City",NA,"JP.TK.MT"
"183788","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.35_1","Mizuho",NA,"瑞穂町","Machi","Town",NA,NA
"183813","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.36_1","Musashimurayama",NA,"武蔵村山市","Shi","City",NA,"JP.TK.MM"
"183850","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.37_1","Musashino",NA,"武蔵野市","Shi","City",NA,"JP.TK.MS"
"183839","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.38_1","Nakano",NA,"中野区","Special Ward","Special Ward",NA,NA
"183801","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.39_1","Nerima",NA,"練馬区","Special Ward","Special Ward",NA,NA
"183800","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.40_1","Nishitōkyō",NA,"西東京市","Shi","City",NA,NA
"183706","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.41_1","Okutama",NA,"奥多摩町","Machi","Town",NA,NA
"183737","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.42_1","Ōme",NA,"青梅市","Shi","City",NA,NA
"183931","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.43_1","Ōta",NA,"大田区","Special Ward","Special Ward",NA,NA
"183878","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.44_1","Setagaya",NA,"世田谷区","Special Ward","Special Ward",NA,NA
"183875","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.45_1","Shibuya",NA,"渋谷区","Special Ward","Special Ward",NA,NA
"183905","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.46_1","Shinagawa",NA,"品川区","Special Ward","Special Ward",NA,NA
"183845","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.47_1","Shinjuku",NA,"新宿区","Special Ward","Special Ward",NA,NA
"183840","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.48_1","Suginami",NA,"杉並区","Special Ward","Special Ward",NA,NA
"183834","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.49_1","Sumida",NA,"墨田区","Special Ward","Special Ward",NA,NA
"183831","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.50_1","Tachikawa",NA,"立川市","Shi","City",NA,"JP.TK.TC"
"183836","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.51_1","Taitō",NA,"台東区","Special Ward","Special Ward",NA,NA
"183895","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.52_1","Tama",NA,"多摩市","Shi","City",NA,"JP.TK.TM"
"183832","JPN","Japan","JPN.41_1","Tokyo","東京都","JPN.41.53_1","Toshima",NA,"豊島区","Special Ward","Special Ward",NA,NA
"184150","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.1_1","Chizu",NA,"智頭町","Machi","Town",NA,NA
"183969","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.2_1","Daisen",NA,"大山町","Machi","Town",NA,NA
"184024","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.3_1","Hiezu",NA,"日吉津","Mura","Village",NA,NA
"184175","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.4_1","Hino",NA,"日野町","Machi","Town",NA,"JP.TT.HN"
"184068","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.5_1","Hōki",NA,"伯耆町","Machi","Town",NA,NA
"183988","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.6_1","Hokuei",NA,"北栄町","Machi","Town",NA,NA
"183919","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.7_1","Iwami",NA,"岩美町","Machi","Town",NA,"JP.TT.IW"
"184106","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.8_1","Kōfu",NA,"江府町","Machi","Town",NA,NA
"183976","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.9_1","Kotoura",NA,"琴浦町","Machi","Town",NA,NA
"184005","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.10_1","Kurayoshi",NA,"倉吉市","Shi","City",NA,"JP.TT.KR"
"184059","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.11_1","Misasa",NA,"三朝町","Machi","Town",NA,NA
"184082","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.12_1","Nanbu",NA,"南部町","Machi","Town",NA,NA
"184176","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.13_1","Nichinan",NA,"日南町","Machi","Town",NA,NA
"183938","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.14_1","Tottori",NA,"鳥取市","Shi","City",NA,"JP.TT.TT"
"184044","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.15_1","Wakasa",NA,"若桜町","Machi","Town",NA,NA
"184038","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.16_1","Yazu",NA,"八頭町","Machi","Town",NA,"JP.TT.YZ"
"184010","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.17_1","Yonago",NA,"米子市","Shi","City",NA,"JP.TT.YN"
"183972","JPN","Japan","JPN.42_1","Tottori","鳥取県","JPN.42.18_1","Yurihama",NA,"湯梨浜町","Machi","Town",NA,NA
"183189","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.1_1","Asahi",NA,"朝日町","Machi","Town",NA,NA
"183295","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.2_1","Funahashi",NA,"舟橋村","Mura","Village",NA,NA
"183193","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.3_1","Himi",NA,"氷見市","Shi","City",NA,"JP.TY.HM"
"183266","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.4_1","Imizu",NA,"射水市","Shi","City",NA,"JP.TY.IM"
"183285","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.5_1","Kamiichi",NA,"上市町","Machi","Town",NA,NA
"183213","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.6_1","Kurobe",NA,"黒部市","Shi","City",NA,"JP.TY.KR"
"183260","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.7_1","Namerikawa",NA,"滑川市","Shi","City",NA,"JP.TY.NM"
"183332","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.8_1","Nanto",NA,"南砺市","Shi","City",NA,NA
"183194","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.9_1","Nyūzen",NA,"入善町","Machi","Town",NA,NA
"183282","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.10_1","Oyabe",NA,"小矢部市","Shi","City",NA,"JP.TY.OB"
"183249","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.11_1","Takaoka",NA,"高岡市","Shi","City",NA,NA
"183298","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.12_1","Tateyama",NA,"立山町","Machi","Town",NA,NA
"183307","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.13_1","Tonami",NA,"砺波市","Shi","City",NA,"JP.TY.TN"
"183272","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.14_1","Toyama",NA,"富山市","Shi","City",NA,"JP.TY.TM"
"183242","JPN","Japan","JPN.43_1","Toyama","富山県","JPN.43.15_1","Uozu",NA,"魚津市","Shi","City",NA,"JP.TY.UZ"
"184844","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.1_1","Arida",NA,"有田市","Shi","City",NA,"JP.WK.AG"
"184837","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.2_1","Aridagawa",NA,"有田川町","Machi","Town",NA,NA
"184936","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.3_1","Gobō",NA,"御坊市","Shi","City",NA,NA
"184721","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.4_1","Hashimoto",NA,"橋本市","Shi","City",NA,"JP.WK.HS"
"184906","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.5_1","Hidaka",NA,"日高町","Machi","Town",NA,NA
"184870","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.6_1","Hidakagawa",NA,"日高川町","Machi","Town",NA,NA
"184872","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.7_1","Hirogawa",NA,"広川町","Machi","Town",NA,NA
"184918","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.8_1","Inami Town",NA,"印南町","Machi","Town",NA,NA
"184753","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.9_1","Iwade",NA,"岩出市","Shi","City",NA,NA
"184811","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.10_1","Kainan",NA,"海南市","Shi","City",NA,"JP.WK.KN"
"184968","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.11_1","Kamitonda",NA,"上富田町","Machi","Town",NA,NA
"184738","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.12_1","Katsuragi",NA,"かつらぎ町","Machi","Town",NA,NA
"184813","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.13_1","Kimino",NA,"紀美野町","Machi","Town",NA,NA
"184745","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.14_1","Kinokawa",NA,"紀の川市","Shi","City",NA,NA
"184780","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.15_1","Kōya",NA,"高野町","Machi","Town",NA,NA
"184993","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.16_1","Kozagawa",NA,"古座川町","Machi","Town",NA,NA
"184764","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.17_1","Kudoyama",NA,"九度山町","Machi","Town",NA,NA
"185061","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.18_1","Kushimoto",NA,"串本町","Machi","Town",NA,NA
"184863","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.19_1","Kyōtanabe","Tanabe","田辺市","Shi","City",NA,NA
"184921","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.20_1","Mihama",NA,"美浜町","Machi","Town",NA,NA
"184974","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.21_1","Minabe",NA,"みなべ町","Machi","Town",NA,NA
"185046","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.22_1","Nachikatsuura",NA,"那智勝浦町","Machi","Town",NA,NA
"184925","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.23_1","Shingū",NA,"新宮市","Shi","City",NA,NA
"185072","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.24_1","Shirahama",NA,"白浜町","Machi","Town",NA,NA
"185032","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.25_1","Susami",NA,"すさみ町","Machi","Town",NA,NA
"185054","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.26_1","Taiji",NA,"太地町","Machi","Town",NA,NA
"184767","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.27_1","Wakayama",NA,"和歌山市","Shi","City",NA,"JP.WK.WK"
"184865","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.28_1","Yuasa",NA,"湯浅町","Machi","Town",NA,NA
"184887","JPN","Japan","JPN.44_1","Wakayama","和歌山県","JPN.44.29_1","Yura",NA,"由良町","Machi","Town",NA,NA
"182602","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.1_1","Asahi",NA,"朝日町","Machi","Town",NA,NA
"182446","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.2_1","Funagata",NA,"舟形町","Machi","Town",NA,NA
"182555","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.3_1","Higashine",NA,"東根市","Shi","City",NA,"JP.YT.HN"
"182698","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.4_1","Iide",NA,"飯豊町","Machi","Town",NA,NA
"182559","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.5_1","Kahoku",NA,"河北町","Machi","Town",NA,NA
"182651","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.6_1","Kaminoyama",NA,"上山市","Shi","City",NA,"JP.YT.KY"
"182383","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.7_1","Kaneyama",NA,"金山町","Machi","Town",NA,NA
"182719","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.8_1","Kawanishi",NA,"川西町","Machi","Town",NA,NA
"182350","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.9_1","Mamurogawa",NA,"真室川町","Machi","Town",NA,NA
"182418","JPN","Japan","JPN.45_1","Yamagata","山形県","JPN.45.10_1","Mikawa",NA,"三川町","Machi","Town",NA,NA
